siren;nom;nature;fiscalite;nb_com;ptot;insee;nom_com;ptot_com;pmun_com;pmun;siren_com
200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;14632;01056;Boyeux-Saint-Jérôme;372;362;14290;210100566
200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;14632;01068;Cerdon;792;779;14290;210100681
200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;14632;01077;Challes-la-Montagne;191;189;14290;210100772
200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;14632;01199;Jujurieux;2231;2191;14290;210101994
200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;14632;01200;Labalme;216;214;14290;210102000
200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;14632;01242;Mérignat;126;121;14290;210102422
200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;14632;01273;Neuville-sur-Ain;1726;1693;14290;210102737
200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;14632;01303;Poncin;1722;1688;14290;210103032
200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;14632;01304;Pont-d'Ain;2913;2867;14290;210103040
200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;14632;01314;Priay;1724;1685;14290;210103149
200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;14632;01331;Saint-Alban;179;175;14290;210103313
200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;14632;01363;Saint-Jean-le-Vieux;1763;1663;14290;210103636
200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;14632;01404;Serrières-sur-Ain;130;128;14290;210104048
200029999;CC Rives de l'Ain - Pays du Cerdon;CC;FPU;14;14632;01430;Varambon;547;535;14290;210104303
200040350;CC Bugey Sud;CC;FPU;50;34637;01006;Ambléon;115;109;33665;210100061
200040350;CC Bugey Sud;CC;FPU;50;34637;01009;Andert-et-Condon;351;342;33665;210100095
200040350;CC Bugey Sud;CC;FPU;50;34637;01015;Arboys en Bugey;649;637;33665;200053668
200040350;CC Bugey Sud;CC;FPU;50;34637;01019;Armix;24;24;33665;210100194
200040350;CC Bugey Sud;CC;FPU;50;34637;01022;Artemare;1230;1210;33665;210100228
200040350;CC Bugey Sud;CC;FPU;50;34637;01034;Belley;9447;9058;33665;210100343
200040350;CC Bugey Sud;CC;FPU;50;34637;01036;Belmont-Luthézieu;582;572;33665;210100368
200040350;CC Bugey Sud;CC;FPU;50;34637;01039;Béon;489;475;33665;210100392
200040350;CC Bugey Sud;CC;FPU;50;34637;01058;Brégnier-Cordon;875;856;33665;210100582
200040350;CC Bugey Sud;CC;FPU;50;34637;01059;Brénaz;101;100;33665;210100590
200040350;CC Bugey Sud;CC;FPU;50;34637;01061;Brens;1198;1171;33665;210100616
200040350;CC Bugey Sud;CC;FPU;50;34637;01073;Ceyzérieu;1051;1016;33665;210100731
200040350;CC Bugey Sud;CC;FPU;50;34637;01079;Champagne-en-Valromey;844;819;33665;210100798
200040350;CC Bugey Sud;CC;FPU;50;34637;01097;Chavornay;228;220;33665;210100970
200040350;CC Bugey Sud;CC;FPU;50;34637;01098;Chazey-Bons;1074;1053;33665;200063121
200040350;CC Bugey Sud;CC;FPU;50;34637;01100;Cheignieu-la-Balme;145;139;33665;210101002
200040350;CC Bugey Sud;CC;FPU;50;34637;01110;Colomieu;131;130;33665;210101101
200040350;CC Bugey Sud;CC;FPU;50;34637;01116;Contrevoz;518;503;33665;210101168
200040350;CC Bugey Sud;CC;FPU;50;34637;01117;Conzieu;154;146;33665;210101176
200040350;CC Bugey Sud;CC;FPU;50;34637;01133;Cressin-Rochefort;400;389;33665;210101333
200040350;CC Bugey Sud;CC;FPU;50;34637;01138;Culoz;3128;3071;33665;210101382
200040350;CC Bugey Sud;CC;FPU;50;34637;01141;Cuzieu;438;425;33665;210101416
200040350;CC Bugey Sud;CC;FPU;50;34637;01162;Flaxieu;67;67;33665;210101622
200040350;CC Bugey Sud;CC;FPU;50;34637;01338;Groslée-Saint-Benoit;1226;1193;33665;200060143
200040350;CC Bugey Sud;CC;FPU;50;34637;01187;Haut Valromey;725;693;33665;200053676
200040350;CC Bugey Sud;CC;FPU;50;34637;01193;Izieu;241;239;33665;210101937
200040350;CC Bugey Sud;CC;FPU;50;34637;01066;La Burbanche;71;71;33665;210100665
200040350;CC Bugey Sud;CC;FPU;50;34637;01208;Lavours;135;129;33665;210102083
200040350;CC Bugey Sud;CC;FPU;50;34637;01218;Lochieu;99;93;33665;210102182
200040350;CC Bugey Sud;CC;FPU;50;34637;01221;Lompnieu;114;113;33665;210102216
200040350;CC Bugey Sud;CC;FPU;50;34637;01227;Magnieu;484;473;33665;210102273
200040350;CC Bugey Sud;CC;FPU;50;34637;01234;Marignieu;180;173;33665;210102349
200040350;CC Bugey Sud;CC;FPU;50;34637;01239;Massignieu-de-Rives;638;624;33665;210102398
200040350;CC Bugey Sud;CC;FPU;50;34637;01268;Murs-et-Gélignieux;261;256;33665;210102687
200040350;CC Bugey Sud;CC;FPU;50;34637;01286;Parves et Nattages;961;938;33665;200059913
200040350;CC Bugey Sud;CC;FPU;50;34637;01294;Peyrieu;865;850;33665;210102943
200040350;CC Bugey Sud;CC;FPU;50;34637;01302;Pollieu;165;159;33665;210103024
200040350;CC Bugey Sud;CC;FPU;50;34637;01310;Prémeyzel;243;238;33665;210103107
200040350;CC Bugey Sud;CC;FPU;50;34637;01329;Rossillon;156;150;33665;210103297
200040350;CC Bugey Sud;CC;FPU;50;34637;01330;Ruffieu;186;182;33665;210103305
200040350;CC Bugey Sud;CC;FPU;50;34637;01341;Saint-Champ;164;162;33665;210103412
200040350;CC Bugey Sud;CC;FPU;50;34637;01358;Saint-Germain-les-Paroisses;430;426;33665;210103586
200040350;CC Bugey Sud;CC;FPU;50;34637;01372;Saint-Martin-de-Bavel;439;434;33665;210103727
200040350;CC Bugey Sud;CC;FPU;50;34637;01414;Sutrieu;212;211;33665;210104147
200040350;CC Bugey Sud;CC;FPU;50;34637;01415;Talissieu;454;443;33665;210104154
200040350;CC Bugey Sud;CC;FPU;50;34637;01442;Vieu;383;379;33665;210104428
200040350;CC Bugey Sud;CC;FPU;50;34637;01452;Virieu-le-Grand;1080;1067;33665;210104527
200040350;CC Bugey Sud;CC;FPU;50;34637;01453;Virieu-le-Petit;314;302;33665;210104535
200040350;CC Bugey Sud;CC;FPU;50;34637;01454;Virignin;1094;1064;33665;210104543
200040350;CC Bugey Sud;CC;FPU;50;34637;01456;Vongnes;78;71;33665;210104568
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01005;Ambérieux-en-Dombes;1652;1619;36925;210100053
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01021;Ars-sur-Formans;1397;1370;36925;210100210
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01030;Beauregard;912;889;36925;210100301
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01105;Civrieux;1622;1546;36925;210101051
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01157;Fareins;2243;2192;36925;210101572
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01166;Frans;2322;2265;36925;210101663
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01238;Massieux;2577;2516;36925;210102380
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01250;Misérieux;2156;1908;36925;210102505
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01285;Parcieux;1202;1171;36925;210102851
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01318;Rancé;728;712;36925;210103180
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01322;Reyrieux;4686;4544;36925;210103222
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01339;Saint-Bernard;1480;1436;36925;210103396
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01347;Saint-Didier-de-Formans;1957;1889;36925;210103479
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01353;Sainte-Euphémie;1684;1647;36925;210103537
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01362;Saint-Jean-de-Thurigneux;791;778;36925;210103628
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01398;Savigneux;1317;1301;36925;210103982
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01423;Toussieux;931;913;36925;210104238
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01427;Trévoux;6981;6768;36925;210104279
200042497;CC Dombes Saône Vallée;CC;FPU;19;38120;01446;Villeneuve;1482;1461;36925;210104469
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01011;Apremont;401;390;57187;210100111
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01014;Arbent;3486;3392;57187;210100145
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01170;Béard-Géovreissiat;1059;1026;57187;210101705
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01035;Belleydoux;324;315;57187;210100350
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01031;Bellignat;3844;3612;57187;210100319
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01051;Bolozon;90;89;57187;210100517
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01060;Brénod;558;536;57187;210100608
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01063;Brion;523;515;57187;210100632
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01067;Ceignes;267;256;57187;210100673
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01087;Charix;295;285;57187;210100871
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01101;Chevillard;165;156;57187;210101010
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01112;Condamine;453;415;57187;210101127
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01148;Dortan;1889;1845;57187;210101481
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01152;Échallon;782;762;57187;210101523
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01171;Géovreisset;946;909;57187;210101713
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01181;Groissiat;1246;1213;57187;210101812
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01191;Izenave;172;168;57187;210101911
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01192;Izernore;2338;2275;57187;210101929
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01206;Lantenay;273;267;57187;210102067
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01204;Le Poizat-Lalleyriat;718;703;57187;200053395
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01274;Les Neyrolles;647;635;57187;210102745
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01214;Leyssard;159;154;57187;210102141
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01228;Maillat;655;633;57187;210102281
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01237;Martignat;1664;1600;57187;210102372
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01240;Matafelon-Granges;665;647;57187;210102406
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01265;Montréal-la-Cluse;3480;3409;57187;210102653
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01269;Nantua;3685;3525;57187;210102695
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01267;Nurieux-Volognat;1052;1028;57187;210102679
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01282;Outriaz;274;265;57187;210102828
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01283;Oyonnax;22975;22392;57187;210102836
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01293;Peyriat;175;171;57187;210102935
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01307;Port;880;851;57187;210103073
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01373;Saint-Martin-du-Frêne;1113;1076;57187;210103735
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01392;Samognat;691;660;57187;210103925
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01410;Sonthonnax-la-Montagne;333;321;57187;210104105
200042935;CA Haut - Bugey Agglomération;CA;FPU;36;58985;01441;Vieu-d'Izenave;708;691;57187;210104410
200069193;CC de la Dombes;CC;FPU;36;38857;01028;Baneins;606;597;37907;210100285
200069193;CC de la Dombes;CC;FPU;36;38857;01045;Birieux;297;287;37907;210100459
200069193;CC de la Dombes;CC;FPU;36;38857;01052;Bouligneux;315;309;37907;210100525
200069193;CC de la Dombes;CC;FPU;36;38857;01074;Chalamont;2443;2407;37907;210100749
200069193;CC de la Dombes;CC;FPU;36;38857;01083;Chaneins;896;881;37907;210100830
200069193;CC de la Dombes;CC;FPU;36;38857;01090;Châtenay;343;334;37907;210100905
200069193;CC de la Dombes;CC;FPU;36;38857;01092;Châtillon-la-Palud;1641;1566;37907;210100921
200069193;CC de la Dombes;CC;FPU;36;38857;01093;Châtillon-sur-Chalaronne;5128;4914;37907;210100939
200069193;CC de la Dombes;CC;FPU;36;38857;01113;Condeissiat;841;830;37907;210101135
200069193;CC de la Dombes;CC;FPU;36;38857;01129;Crans;271;267;37907;210101291
200069193;CC de la Dombes;CC;FPU;36;38857;01146;Dompierre-sur-Chalaronne;439;429;37907;210101465
200069193;CC de la Dombes;CC;FPU;36;38857;01085;La Chapelle-du-Châtelard;389;383;37907;210100855
200069193;CC de la Dombes;CC;FPU;36;38857;01001;L'Abergement-Clémenciat;785;767;37907;210100012
200069193;CC de la Dombes;CC;FPU;36;38857;01207;Lapeyrouse;344;332;37907;210102075
200069193;CC de la Dombes;CC;FPU;36;38857;01299;Le Plantay;551;541;37907;210102992
200069193;CC de la Dombes;CC;FPU;36;38857;01235;Marlieux;1167;1070;37907;210102356
200069193;CC de la Dombes;CC;FPU;36;38857;01248;Mionnay;2185;2138;37907;210102489
200069193;CC de la Dombes;CC;FPU;36;38857;01261;Monthieux;677;651;37907;210102612
200069193;CC de la Dombes;CC;FPU;36;38857;01272;Neuville-les-Dames;1523;1500;37907;210102729
200069193;CC de la Dombes;CC;FPU;36;38857;01319;Relevant;469;464;37907;210103198
200069193;CC de la Dombes;CC;FPU;36;38857;01328;Romans;601;597;37907;210103289
200069193;CC de la Dombes;CC;FPU;36;38857;01333;Saint-André-de-Corcy;3180;3129;37907;210103339
200069193;CC de la Dombes;CC;FPU;36;38857;01335;Saint-André-le-Bouchoux;383;382;37907;210103354
200069193;CC de la Dombes;CC;FPU;36;38857;01382;Sainte-Olive;288;287;37907;210103826
200069193;CC de la Dombes;CC;FPU;36;38857;01356;Saint-Georges-sur-Renon;229;224;37907;210103560
200069193;CC de la Dombes;CC;FPU;36;38857;01359;Saint-Germain-sur-Renon;237;233;37907;210103594
200069193;CC de la Dombes;CC;FPU;36;38857;01371;Saint-Marcel;1353;1327;37907;210103719
200069193;CC de la Dombes;CC;FPU;36;38857;01381;Saint-Nizier-le-Désert;935;912;37907;210103818
200069193;CC de la Dombes;CC;FPU;36;38857;01383;Saint-Paul-de-Varax;1497;1476;37907;210103834
200069193;CC de la Dombes;CC;FPU;36;38857;01389;Saint-Trivier-sur-Moignans;1888;1844;37907;210103891
200069193;CC de la Dombes;CC;FPU;36;38857;01393;Sandrans;525;520;37907;210103933
200069193;CC de la Dombes;CC;FPU;36;38857;01412;Sulignat;579;568;37907;210104121
200069193;CC de la Dombes;CC;FPU;36;38857;01428;Valeins;134;130;37907;210104287
200069193;CC de la Dombes;CC;FPU;36;38857;01434;Versailleux;430;423;37907;210104345
200069193;CC de la Dombes;CC;FPU;36;38857;01443;Villars-les-Dombes;4548;4460;37907;210104436
200069193;CC de la Dombes;CC;FPU;36;38857;01449;Villette-sur-Ain;740;728;37907;210104493
200070118;CC Val de Saône Centre;CC;FPU;15;20613;01075;Chaleins;1302;1270;20166;210100756
200070118;CC Val de Saône Centre;CC;FPU;15;20613;01165;Francheleins;1579;1548;20166;210101655
200070118;CC Val de Saône Centre;CC;FPU;15;20613;01167;Garnerans;684;662;20166;210101671
200070118;CC Val de Saône Centre;CC;FPU;15;20613;01169;Genouilleux;601;590;20166;210101697
200070118;CC Val de Saône Centre;CC;FPU;15;20613;01183;Guéreins;1456;1429;20166;210101838
200070118;CC Val de Saône Centre;CC;FPU;15;20613;01188;Illiat;629;610;20166;210101887
200070118;CC Val de Saône Centre;CC;FPU;15;20613;01225;Lurcy;397;387;20166;210102257
200070118;CC Val de Saône Centre;CC;FPU;15;20613;01243;Messimy-sur-Saône;1250;1218;20166;210102430
200070118;CC Val de Saône Centre;CC;FPU;15;20613;01252;Mogneneins;801;773;20166;210102521
200070118;CC Val de Saône Centre;CC;FPU;15;20613;01258;Montceaux;1233;1197;20166;210102588
200070118;CC Val de Saône Centre;CC;FPU;15;20613;01263;Montmerle-sur-Saône;3859;3794;20166;210102638
200070118;CC Val de Saône Centre;CC;FPU;15;20613;01295;Peyzieux-sur-Saône;664;651;20166;210102950
200070118;CC Val de Saône Centre;CC;FPU;15;20613;01348;Saint-Didier-sur-Chalaronne;2863;2787;20166;210103487
200070118;CC Val de Saône Centre;CC;FPU;15;20613;01351;Saint-Étienne-sur-Chalaronne;1569;1538;20166;210103511
200070118;CC Val de Saône Centre;CC;FPU;15;20613;01420;Thoissey;1726;1712;20166;210104204
200070555;CC de la Veyle;CC;FPU;18;22335;01042;Bey;285;271;21816;210100426
200070555;CC de la Veyle;CC;FPU;18;22335;01046;Biziat;846;838;21816;210100467
200070555;CC de la Veyle;CC;FPU;18;22335;01084;Chanoz-Châtenay;821;804;21816;210100848
200070555;CC de la Veyle;CC;FPU;18;22335;01096;Chaveyriat;1030;1003;21816;210100962
200070555;CC de la Veyle;CC;FPU;18;22335;01123;Cormoranche-sur-Saône;1133;1103;21816;210101234
200070555;CC de la Veyle;CC;FPU;18;22335;01134;Crottet;1772;1726;21816;210101341
200070555;CC de la Veyle;CC;FPU;18;22335;01136;Cruzilles-lès-Mépillat;853;832;21816;210101366
200070555;CC de la Veyle;CC;FPU;18;22335;01179;Grièges;1941;1891;21816;210101796
200070555;CC de la Veyle;CC;FPU;18;22335;01203;Laiz;1236;1202;21816;210102034
200070555;CC de la Veyle;CC;FPU;18;22335;01246;Mézériat;2172;2135;21816;210102463
200070555;CC de la Veyle;CC;FPU;18;22335;01291;Perrex;815;810;21816;210102919
200070555;CC de la Veyle;CC;FPU;18;22335;01306;Pont-de-Veyle;1686;1592;21816;210103065
200070555;CC de la Veyle;CC;FPU;18;22335;01334;Saint-André-d'Huiriat;585;579;21816;210103347
200070555;CC de la Veyle;CC;FPU;18;22335;01343;Saint-Cyr-sur-Menthon;1781;1746;21816;210103438
200070555;CC de la Veyle;CC;FPU;18;22335;01355;Saint-Genis-sur-Menthon;481;473;21816;210103552
200070555;CC de la Veyle;CC;FPU;18;22335;01365;Saint-Jean-sur-Veyle;1120;1106;21816;210103651
200070555;CC de la Veyle;CC;FPU;18;22335;01368;Saint-Julien-sur-Veyle;794;779;21816;210103685
200070555;CC de la Veyle;CC;FPU;18;22335;01457;Vonnas;2984;2926;21816;210104576
200071371;CC Bresse et Saône;CC;FPU;20;25739;01016;Arbigny;458;453;25089;210100160
200071371;CC Bresse et Saône;CC;FPU;20;25739;01023;Asnières-sur-Saône;67;64;25089;210100236
200071371;CC Bresse et Saône;CC;FPU;20;25739;01025;Bâgé-Dommartin;4165;4063;25089;200077220
200071371;CC Bresse et Saône;CC;FPU;20;25739;01026;Bâgé-le-Châtel;956;902;25089;210100269
200071371;CC Bresse et Saône;CC;FPU;20;25739;01050;Boissey;338;331;25089;210100509
200071371;CC Bresse et Saône;CC;FPU;20;25739;01057;Boz;526;516;25089;210100574
200071371;CC Bresse et Saône;CC;FPU;20;25739;01094;Chavannes-sur-Reyssouze;762;748;25089;210100947
200071371;CC Bresse et Saône;CC;FPU;20;25739;01102;Chevroux;980;964;25089;210101028
200071371;CC Bresse et Saône;CC;FPU;20;25739;01159;Feillens;3363;3249;25089;210101598
200071371;CC Bresse et Saône;CC;FPU;20;25739;01175;Gorrevod;875;854;25089;210101754
200071371;CC Bresse et Saône;CC;FPU;20;25739;01231;Manziat;2041;1988;25089;210102315
200071371;CC Bresse et Saône;CC;FPU;20;25739;01284;Ozan;681;668;25089;210102844
200071371;CC Bresse et Saône;CC;FPU;20;25739;01305;Pont-de-Vaux;2347;2296;25089;210103057
200071371;CC Bresse et Saône;CC;FPU;20;25739;01320;Replonges;3749;3673;25089;210103206
200071371;CC Bresse et Saône;CC;FPU;20;25739;01323;Reyssouze;988;970;25089;210103230
200071371;CC Bresse et Saône;CC;FPU;20;25739;01332;Saint-André-de-Bâgé;772;748;25089;210103321
200071371;CC Bresse et Saône;CC;FPU;20;25739;01337;Saint-Bénigne;1276;1242;25089;210103370
200071371;CC Bresse et Saône;CC;FPU;20;25739;01352;Saint-Étienne-sur-Reyssouze;573;566;25089;210103529
200071371;CC Bresse et Saône;CC;FPU;20;25739;01402;Sermoyer;718;694;25089;210104022
200071371;CC Bresse et Saône;CC;FPU;20;25739;01439;Vésines;104;100;25089;210104394
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01024;Attignat;3396;3328;130712;210100244
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01029;Beaupont;691;682;130712;210100293
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01038;Bény;768;747;130712;210100384
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01040;Béréziat;490;484;130712;210100400
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01245;Bohas-Meyriat-Rignat;904;878;130712;210102455
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01053;Bourg-en-Bresse;42894;40819;130712;210100533
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01065;Buellas;1818;1771;130712;210100657
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01069;Certines;1599;1552;130712;210100699
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01072;Ceyzériat;3202;3118;130712;210100723
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01106;Cize;176;171;130712;210101069
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01108;Coligny;1218;1193;130712;210101085
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01115;Confrançon;1358;1329;130712;210101150
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01124;Cormoz;678;663;130712;210101242
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01125;Corveissiat;634;622;130712;210101259
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01127;Courmangoux;512;504;130712;210101275
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01128;Courtes;303;301;130712;210101283
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01130;Cras-sur-Reyssouze;1455;1431;130712;210101309
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01139;Curciat-Dongalon;452;446;130712;210101390
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01140;Curtafond;789;771;130712;210101408
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01145;Dompierre-sur-Veyle;1193;1161;130712;210101457
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01147;Domsure;483;480;130712;210101473
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01150;Drom;225;219;130712;210101507
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01151;Druillat;1170;1149;130712;210101515
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01154;Étrez;838;820;130712;210101549
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01163;Foissiat;2090;2052;130712;210101630
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01177;Grand-Corent;184;177;130712;210101770
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01184;Hautecourt-Romanèche;814;792;130712;210101846
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01195;Jasseron;1787;1735;130712;210101952
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01196;Jayat;1158;1145;130712;210101960
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01197;Journans;369;355;130712;210101978
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01425;La Tranclière;299;292;130712;210104253
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01211;Lent;1451;1427;130712;210102117
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01212;Lescheroux;735;721;130712;210102125
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01229;Malafretaz;1193;1169;130712;210102299
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01230;Mantenay-Montlin;319;308;130712;210102307
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01232;Marboz;2262;2215;130712;210102323
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01236;Marsonnas;1004;989;130712;210102364
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01241;Meillonnas;1336;1316;130712;210102414
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01254;Montagnat;1998;1921;130712;210102547
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01259;Montcet;681;667;130712;210102596
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01264;Montracol;1042;1021;130712;210102646
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01266;Montrevel-en-Bresse;2487;2439;130712;210102661
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01095;Nivigne et Suran;813;800;130712;200062537
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01289;Péronnas;6539;6241;130712;210102893
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01296;Pirajoux;400;393;130712;210102968
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01301;Polliat;2560;2496;130712;210103016
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01309;Pouillat;91;91;130712;210103099
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01317;Ramasse;317;312;130712;210103172
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01321;Revonnas;969;938;130712;210103214
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01336;Saint-André-sur-Vieux-Jonc;1157;1128;130712;210103362
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01344;Saint-Denis-lès-Bourg;5728;5530;130712;210103446
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01346;Saint-Didier-d'Aussiat;899;886;130712;210103461
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01350;Saint-Étienne-du-Bois;2573;2532;130712;210103503
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01364;Saint-Jean-sur-Reyssouze;746;731;130712;210103644
200071751;CA du Bassin de Bourg-en-Bresse;CA;FPU;75;135121;01367;Saint-Julien-sur-Reyssouze;718;714;130712;210103677
